Year Month,Postal Code,Customer Class,Total Gallons
201812,78736,Commercial,1087800
201812,78736,Irrigation - Commercial,280800
201812,78737,Commercial,379800
201812,78737,Irrigation - Commercial,52300
201812,78737,Wholesale,382200
201812,78739,City of Austin,7000
201812,78739,Commercial,1135200
201812,78739,Irrigation - City of Austin,0
201812,78739,Irrigation - Commercial,619900
201812,78739,Wholesale,2988000
201812,78741,Austin Water Utility,0
201812,78741,City of Austin,490200
201812,78741,Commercial,16015700
201812,78741,Irrigation - City of Austin,51600
201812,78741,Irrigation - Commercial,1183900
201812,78741,Large Volume,30570000
201812,78742,Austin Water Utility,0
201812,78742,City of Austin,3100
201812,78742,Commercial,571700
201812,78742,Irrigation - Commercial,176000
201812,78744,Austin Water Utility,288600
201812,78744,City of Austin,271800
201812,78744,Commercial,24519300
201812,78744,Irrigation - City of Austin,1401200
201812,78744,Irrigation - Commercial,4222800
201812,78745,City of Austin,228200
201812,78745,Commercial,25160900
201812,78745,Irrigation - City of Austin,200
201812,78745,Irrigation - Commercial,2073400
201812,78745,Wholesale,4944100
201812,78746,Austin Water Utility,174100
201812,78746,City of Austin,428500
201812,78746,Commercial,9041100
201812,78746,Irrigation - City of Austin,69000
201812,78746,Irrigation - Commercial,1610000
201812,78746,Wholesale,54704600
201812,78747,Austin Water Utility,0
201812,78747,Commercial,1264700
201812,78747,Irrigation - Commercial,233600
201812,78747,Wholesale,3039800
201812,78748,City of Austin,49800
201812,78748,Commercial,11446200
201812,78748,Irrigation - City of Austin,13700
201812,78748,Irrigation - Commercial,3564200
201812,78748,Wholesale,381000
201812,78749,Austin Water Utility,500
201812,78749,City of Austin,56300
201812,78749,Commercial,11453700
201812,78749,Irrigation - City of Austin,0
201812,78749,Irrigation - Commercial,2345700
201812,78750,Austin Water Utility,50400
201812,78750,City of Austin,255400
201812,78750,Commercial,9575700
201812,78750,Irrigation - City of Austin,4300
201812,78750,Irrigation - Commercial,2358200
201812,78751,City of Austin,14000
201812,78751,Commercial,9728300
201812,78751,Irrigation - City of Austin,0
201812,78751,Irrigation - Commercial,336900
201812,78752,City of Austin,28400
201812,78752,Commercial,20708000
201812,78752,Irrigation - City of Austin,0
201812,78752,Irrigation - Commercial,1210900
201812,78753,Austin Water Utility,179200
201812,78753,City of Austin,147200
201812,78753,Commercial,29958300
201812,78753,Irrigation - City of Austin,151600
201812,78753,Irrigation - Commercial,4043100
201812,78754,Austin Water Utility,0
201812,78754,City of Austin,222900
201812,78754,Commercial,10388200
201812,78754,Irrigation - City of Austin,0
201812,78754,Irrigation - Commercial,1138700
201812,78754,Large Volume,154873900
201812,78755,Commercial,19400
201812,78756,Austin Water Utility,10500
201812,78756,City of Austin,22800
201812,78756,Commercial,11732200
201812,78756,Irrigation - Commercial,171300
201812,78757,City of Austin,253800
201812,78757,Commercial,12752300
201812,78757,Irrigation - City of Austin,0
201812,78757,Irrigation - Commercial,381400
201812,78758,City of Austin,844100
201812,78758,Commercial,41202500
201812,78758,Irrigation - City of Austin,840100
201812,78758,Irrigation - Commercial,5638200
201812,78759,Austin Water Utility,16000
201812,78759,City of Austin,16900
201812,78759,Commercial,32000000
201812,78759,Irrigation - City of Austin,300
201812,78759,Irrigation - Commercial,3494600
201812,78766,Commercial,5900
201812,78766,Irrigation - Commercial,0
201901,78613,Austin Water Utility,1800
201901,78613,Commercial,3235900
201901,78613,Irrigation - Commercial,831800
201901,78617,Austin Water Utility,202600
201901,78617,City of Austin,1342400
201901,78617,Commercial,11337600
201901,78617,Irrigation - City of Austin,0
201901,78617,Irrigation - Commercial,2099300
201901,78640,Commercial,0
201901,78652,Commercial,439400
201901,78652,Irrigation - Commercial,1255000
201901,78653,Commercial,1646800
201901,78653,Irrigation - Commercial,192400
201901,78653,Wholesale,0
201901,78660,Commercial,5189800
201901,78660,Irrigation - City of Austin,0
201901,78660,Irrigation - Commercial,1034800
201901,78660,Wholesale,17359500
201901,78681,City of Austin,8500
201901,78681,Commercial,474200
201901,78681,Irrigation - City of Austin,225000
201901,78681,Irrigation - Commercial,16300
201901,78701,Austin Water Utility,67500
201901,78701,City of Austin,4968900
201901,78701,Commercial,63994900
201901,78701,Irrigation - City of Austin,174300
201901,78701,Irrigation - Commercial,569000
201901,78701,Large Volume,1193000
201901,78702,Austin Water Utility,15000
201901,78702,City of Austin,1157800
201901,78702,Commercial,18465900
201901,78702,Irrigation - City of Austin,29400
201901,78702,Irrigation - Commercial,879700
201901,78703,Austin Water Utility,0
201901,78703,City of Austin,756800
201901,78703,Commercial,10880800
201901,78703,Irrigation - City of Austin,134700
201901,78703,Irrigation - Commercial,958100
201901,78704,Austin Water Utility,7400
201901,78704,City of Austin,1348600
201901,78704,Commercial,29097500
201901,78704,Irrigation - City of Austin,14400
201901,78704,Irrigation - Commercial,1768600
201901,78705,Austin Water Utility,3500
201901,78705,City of Austin,82000
201901,78705,Commercial,19294600
201901,78705,Irrigation - City of Austin,35900
201901,78705,Irrigation - Commercial,301900
201901,78705,Large Volume,4645000
201901,78710,Commercial,50200
201901,78710,Irrigation - Commercial,0
201901,78712,Commercial,3802000
201901,78712,Irrigation - Commercial,887300
201901,78712,Irrigation - Large Volume,9720500
201901,78712,Large Volume,8667100
201901,78714,Commercial,240500
201901,78714,Irrigation - Commercial,0
201901,78717,Austin Water Utility,0
201901,78717,City of Austin,150700
201901,78717,Commercial,5367400
201901,78717,Irrigation - City of Austin,0
201901,78717,Irrigation - Commercial,1730600
201901,78719,Austin Water Utility,186900
201901,78719,City of Austin,4034500
201901,78719,Commercial,4297800
201901,78719,Irrigation - City of Austin,3600
201901,78719,Irrigation - Commercial,740400
201901,78719,Wholesale,1486500
201901,78721,Austin Water Utility,4900
201901,78721,City of Austin,134200
201901,78721,Commercial,4828500
201901,78721,Irrigation - City of Austin,2827000
201901,78721,Irrigation - Commercial,426900
201901,78722,City of Austin,20700
201901,78722,Commercial,3496100
201901,78722,Irrigation - City of Austin,3200
201901,78722,Irrigation - Commercial,577800
201901,78723,Austin Water Utility,75000
201901,78723,City of Austin,1999700
201901,78723,Commercial,15191400
201901,78723,Irrigation - City of Austin,0
201901,78723,Irrigation - Commercial,949000
201901,78724,Austin Water Utility,72100
201901,78724,City of Austin,9319300
201901,78724,Commercial,4290000
201901,78724,Irrigation - City of Austin,4700
201901,78724,Irrigation - Commercial,2039400
201901,78725,Austin Water Utility,1054400
201901,78725,City of Austin,266400
201901,78725,Commercial,7180700
201901,78725,Irrigation - Commercial,10400
201901,78725,Large Volume,34903000
201901,78725,Wholesale,944200
201901,78726,Austin Water Utility,0
201901,78726,City of Austin,18200
201901,78726,Commercial,5126800
201901,78726,Irrigation - Commercial,1404100
201901,78727,City of Austin,23500
201901,78727,Commercial,17522200
201901,78727,Irrigation - City of Austin,0
201901,78727,Irrigation - Commercial,1390300
201901,78728,Commercial,6460300
201901,78728,Irrigation - Commercial,670400
201901,78728,Wholesale,30975600
201901,78729,City of Austin,55900
201901,78729,Commercial,10685200
201901,78729,Irrigation - City of Austin,0
201901,78729,Irrigation - Commercial,2840200
201901,78729,Wholesale,31195000
201901,78730,City of Austin,5900
201901,78730,Commercial,2717600
201901,78730,Irrigation - Commercial,2286600
201901,78731,Austin Water Utility,100
201901,78731,City of Austin,45900
201901,78731,Commercial,10055000
201901,78731,Irrigation - City of Austin,113000
201901,78731,Irrigation - Commercial,868200
201901,78732,Austin Water Utility,0
201901,78732,Commercial,165600
201901,78732,Irrigation - Commercial,0
201901,78735,Austin Water Utility,0
201901,78735,City of Austin,135000
201901,78735,Commercial,7387400
201901,78735,Irrigation - Commercial,1518900
201901,78735,Large Volume,24497800
201901,78735,Wholesale,488500
201901,78736,Commercial,1085700
201901,78736,Irrigation - Commercial,266700
201901,78737,Commercial,348000
201901,78737,Irrigation - Commercial,52000
201901,78737,Wholesale,478000
201901,78739,City of Austin,7000
201901,78739,Commercial,1155000
201901,78739,Irrigation - City of Austin,0
201901,78739,Irrigation - Commercial,598000
201901,78739,Wholesale,2802000
201901,78741,Austin Water Utility,0
201901,78741,City of Austin,386300
201901,78741,Commercial,16076700
201901,78741,Irrigation - City of Austin,274200
201901,78741,Irrigation - Commercial,1035000
201901,78741,Large Volume,26584000
201901,78742,Austin Water Utility,0
201901,78742,City of Austin,12700
201901,78742,Commercial,625500
201901,78742,Irrigation - Commercial,188400
201901,78744,Austin Water Utility,362600
201901,78744,City of Austin,297500
201901,78744,Commercial,22990400
201901,78744,Irrigation - City of Austin,935300
201901,78744,Irrigation - Commercial,5064400
201901,78745,City of Austin,150000
201901,78745,Commercial,26166400
201901,78745,Irrigation - City of Austin,700
201901,78745,Irrigation - Commercial,2030700
201901,78745,Wholesale,5589800
201901,78746,Austin Water Utility,311000
201901,78746,City of Austin,837700
201901,78746,Commercial,9729800
201901,78746,Irrigation - City of Austin,21000
201901,78746,Irrigation - Commercial,2288900
201901,78746,Wholesale,55750500
201901,78747,Austin Water Utility,0
201901,78747,Commercial,925600
201901,78747,Irrigation - Commercial,507600
201901,78747,Wholesale,3134400
201901,78748,City of Austin,59900
201901,78748,Commercial,11960200
201901,78748,Irrigation - City of Austin,11800
201901,78748,Irrigation - Commercial,3249200
201901,78748,Wholesale,509200
201901,78749,Austin Water Utility,200
201901,78749,City of Austin,98200
201901,78749,Commercial,9002300
201901,78749,Irrigation - City of Austin,0
201901,78749,Irrigation - Commercial,3571300
201901,78750,Austin Water Utility,315600
201901,78750,City of Austin,385300
201901,78750,Commercial,10989800
201901,78750,Irrigation - City of Austin,2100
201901,78750,Irrigation - Commercial,1759700
201901,78751,City of Austin,17900
201901,78751,Commercial,9835900
201901,78751,Irrigation - City of Austin,0
201901,78751,Irrigation - Commercial,335600
201901,78752,Austin Water Utility,0
201901,78752,City of Austin,23300
201901,78752,Commercial,19886800
201901,78752,Irrigation - City of Austin,0
201901,78752,Irrigation - Commercial,832700
201901,78753,Austin Water Utility,158800
201901,78753,City of Austin,173600
201901,78753,Commercial,29877600
201901,78753,Irrigation - City of Austin,512300
201901,78753,Irrigation - Commercial,3177600
201901,78754,City of Austin,177000
201901,78754,Commercial,10769900
201901,78754,Irrigation - City of Austin,0
201901,78754,Irrigation - Commercial,944900
201901,78754,Large Volume,172710000
201901,78755,Commercial,17000
201901,78756,Austin Water Utility,7300
201901,78756,City of Austin,30200
201901,78756,Commercial,12084500
201901,78756,Irrigation - Commercial,185700
201901,78757,City of Austin,409100
201901,78757,Commercial,13771600
201901,78757,Irrigation - City of Austin,2800
201901,78757,Irrigation - Commercial,333700
201901,78758,City of Austin,856400
201901,78758,Commercial,41366500
201901,78758,Irrigation - City of Austin,836000
201901,78758,Irrigation - Commercial,6141400
201901,78759,Austin Water Utility,16500
201901,78759,City of Austin,20200
201901,78759,Commercial,32169700
201901,78759,Irrigation - City of Austin,400
201901,78759,Irrigation - Commercial,3623100
201901,78766,Commercial,7100
201901,78766,Irrigation - Commercial,0
201902,78613,Austin Water Utility,2200
201902,78613,Commercial,3345500
201902,78613,Irrigation - Commercial,440200
201902,78617,Austin Water Utility,433700
201902,78617,City of Austin,162300
201902,78617,Commercial,11976800
201902,78617,Irrigation - City of Austin,0
201902,78617,Irrigation - Commercial,667100
201902,78640,Commercial,0
201902,78652,Commercial,844300
201902,78652,Irrigation - Commercial,778700
201902,78653,Commercial,797300
201902,78653,Irrigation - Commercial,159800
201902,78653,Wholesale,0
201902,78660,Austin Water Utility,0
201902,78660,Commercial,5401500
201902,78660,Irrigation - City of Austin,0
201902,78660,Irrigation - Commercial,864600
201902,78660,Wholesale,20641600
201902,78681,City of Austin,7900
201902,78681,Commercial,687600
201902,78681,Irrigation - City of Austin,2000
201902,78681,Irrigation - Commercial,2800
201902,78701,Austin Water Utility,82400
201902,78701,City of Austin,6264000
201902,78701,Commercial,67948600
201902,78701,Irrigation - City of Austin,174800
201902,78701,Irrigation - Commercial,1167900
201902,78701,Large Volume,621000
201902,78702,Austin Water Utility,0
201902,78702,City of Austin,1231100
201902,78702,Commercial,19208000
201902,78702,Irrigation - City of Austin,57900
201902,78702,Irrigation - Commercial,773900
201902,78703,Austin Water Utility,10500
201902,78703,City of Austin,560500
201902,78703,Commercial,12076500
201902,78703,Irrigation - City of Austin,102600
201902,78703,Irrigation - Commercial,640500
201902,78704,Austin Water Utility,8100
201902,78704,City of Austin,1118300
201902,78704,Commercial,28685000
201902,78704,Irrigation - City of Austin,87100
201902,78704,Irrigation - Commercial,1795800
201902,78705,Austin Water Utility,3800
201902,78705,City of Austin,67300
201902,78705,Commercial,22900300
201902,78705,Irrigation - City of Austin,29300
201902,78705,Irrigation - Commercial,480600
201902,78705,Large Volume,5264000
201902,78710,Commercial,43800
201902,78710,Irrigation - Commercial,0
201902,78712,Commercial,5132800
201902,78712,Irrigation - Commercial,780700
201902,78712,Irrigation - Large Volume,8241000
201902,78712,Large Volume,10054100
201902,78714,Commercial,236100
201902,78714,Irrigation - Commercial,0
201902,78717,Austin Water Utility,0
201902,78717,City of Austin,163300
201902,78717,Commercial,6607800
201902,78717,Irrigation - City of Austin,0
201902,78717,Irrigation - Commercial,1417300
201902,78719,Austin Water Utility,175400
201902,78719,City of Austin,3739100
201902,78719,Commercial,4651200
201902,78719,Irrigation - City of Austin,3800
